name,price,emi,kilometer,fuel,transmission,link
2021 Nissan Kicks,7.90 lakh,"EMI ₹13,946/m","68,332 km",Petrol,Auto,https://www.cars24.com/buy-used-nissan-kicks-2021-cars-mumbai-10313567729/
2023 KIA SONET,7.49 lakh,"EMI ₹13,222/m","76,355 km",Diesel,Manual,https://www.cars24.com/buy-used-kia-sonet-2023-cars-mumbai-12498965721/
2018 Honda WR-V,4.57 lakh,"EMI ₹8,067/m","48,869 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-mumbai-10302060740/
2014 Hyundai Grand i10,2.45 lakh,"EMI ₹21,768/m","75,911 km",CNG,Manual,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-mumbai-10366967745/
2014 Volkswagen Vento,3.15 lakh,"EMI ₹10,463/m","92,803 km",Petrol,Auto,https://www.cars24.com/buy-used-volkswagen-vento-2014-cars-mumbai-10615260720/
2023 MG ASTOR,10.00 lakh,"EMI ₹17,122/m","18,463 km",Petrol,Auto,https://www.cars24.com/buy-used-mg-astor-2023-cars-mumbai-10355762728/
2013 Honda Amaze,2.20 lakh,"EMI ₹10,356/m","76,622 km",Petrol,Manual,https://www.cars24.com/buy-used-honda-amaze-2013-cars-mumbai-10334669724/
2015 Maruti Ertiga,5.35 lakh,"EMI ₹14,078/m","46,143 km",Petrol,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-mumbai-10378769724/
2013 Hyundai i10,1.56 lakh,"EMI ₹7,343/m","25,262 km",Petrol,Manual,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-mumbai-10372761731/
2015 Maruti Ertiga,4.70 lakh,"EMI ₹22,125/m","1,37,764 km",CNG,Manual,https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-mumbai-10321166708/
2018 Tata Tiago,3.98 lakh,"EMI ₹7,777/m","82,616 km",Diesel,Manual,https://www.cars24.com/buy-used-tata-tiago-2018-cars-mumbai-10389169728/
